Source	Target	Weight_Source_Target	Comment
stretch_mark	appearance_of_scar	7	TBD
orthostatic_hypotension	fainting	14	TBD
orthostatic_hypotension	dizziness	14	TBD
orthostatic_hypotension	pallor	1	TBD
liver_problem	death	13	TBD
liver_problem	jaundice	16	TBD
side-effects	death	15	TBD
inflammation_of_the_liver	jaundice	31	TBD
inflammation_of_the_liver	cirrhosis	19	TBD
inflammation_of_the_liver	liver_cancer	13	TBD
inflammation_of_the_liver	destruction	16	TBD
rls	fatigue	31	TBD
rls	exhaustion	33	TBD
rls	problem	14	TBD
rls	burning_sensation	4	TBD
rls	daytime_fatigue	4	TBD
esophagitis	nausea	13	TBD
esophagitis	ulcer	23	TBD
mania	psychosis	21	TBD
mania	depressive_symptom	6	TBD
fluid_loss	blood_flow	26	TBD
fluid_loss	severe_illness	12	TBD
flushing	erythema	4	TBD
rhabdomyolysis	death	23	TBD
rhabdomyolysis	kidney_failure	31	TBD
rhabdomyolysis	renal_failure	18	TBD
rhabdomyolysis	acute_renal_failure	18	TBD
rhabdomyolysis	severe_kidney_damage	15	TBD
muscle_cramp	pain	21	TBD
muscle_cramp	symptom	26	TBD
low_blood_sugar	symptom	53	TBD
low_blood_sugar	dizziness	38	TBD
low_blood_sugar	seizure	41	TBD
low_blood_sugar	fatigue	14	TBD
low_blood_sugar	death	18	TBD
low_blood_sugar	craving	41	TBD
low_blood_sugar	hunger	30	TBD
low_blood_sugar	anxiety	15	TBD
low_blood_sugar	coma	23	TBD
low_blood_sugar	weakness	18	TBD
low_blood_sugar	headache	18	TBD
low_blood_sugar	side_effect	130	TBD
low_blood_sugar	confusion	12	TBD
low_blood_sugar	unconsciousness	51	TBD
low_blood_sugar	migraine	12	TBD
low_blood_sugar	nausea	10	TBD
low_blood_sugar	irritability	10	TBD
low_blood_sugar	panic	11	TBD
low_blood_sugar	moodiness	5	TBD
low_blood_sugar	brain_damage	11	TBD
low_blood_sugar	mood_swing	13	TBD
glaucoma	blindness	514	TBD
glaucoma	vision_loss	82	TBD
glaucoma	loss_of_vision	16	TBD
glaucoma	pain	66	TBD
glaucoma	visual_impairment	22	TBD
glaucoma	low_vision	18	TBD
glaucoma	optic_nerve_damage	26	TBD
glaucoma	irreversible_blindness	102	TBD
glaucoma	damage	36	TBD
glaucoma	damage_to_the_optic_nerve	18	TBD
glaucoma	tunnel_vision	6	TBD
glaucoma	total_blindness	30	TBD
glaucoma	visual_loss	21	TBD
glaucoma	symptom	12	TBD
glaucoma	permanent_blindness	15	TBD
glaucoma	permanent_vision_loss	9	TBD
glaucoma	legal_blindness	7	TBD
glaucoma	complete_blindness	5	TBD
glaucoma	sight_loss	13	TBD
glaucoma	headache	12	TBD
glaucoma	blindness_in_the_united_state	58	TBD
glaucoma	permanent_loss_of_vision	5	TBD
glaucoma	irreversible_vision_loss	10	TBD
glaucoma	nearsightedness	6	TBD
glaucoma	progressive_vision_loss	4	TBD
glaucoma	partial_blindness	3	TBD
glaucoma	eye_pain	1	TBD
immunosuppression	significant_economic_loss	3	TBD
immunosuppression	increased_susceptibility	35	TBD
excessive_bleeding	death	66	TBD
excessive_bleeding	anemia	24	TBD
excessive_bleeding	shock	8	TBD
excessive_bleeding	iron_deficiency	44	TBD
bradycardia	fainting	4	TBD
bradycardia	pallor	1	TBD
vitamin_deficiency	hair_loss	180	TBD
vitamin_deficiency	disease	34	TBD
vitamin_deficiency	anemia	16	TBD
vitamin_deficiency	depression	24	TBD
vitamin_deficiency	symptom	13	TBD
vitamin_deficiency	problem	21	TBD
vitamin_deficiency	illness	13	TBD
vitamin_deficiency	fatigue	12	TBD
vitamin_deficiency	memory_loss	7	TBD
kidney_stone	pain	121	TBD
kidney_stone	kidney_failure	17	TBD
kidney_stone	back_pain	20	TBD
kidney_stone	hematuria	3	TBD
kidney_stone	symptom	18	TBD
kidney_stone	kidney_pain	5	TBD
immune_system	inflammation	155	TBD
immune_system	disease	48	TBD
immune_system	cancer	18	TBD
immune_system	autoimmune_disease	23	TBD
immune_system	allergy	50	TBD
immune_system	symptom	20	TBD
immune_system	infection	11	TBD
immune_system	allergic_reaction	43	TBD
immune_system	damage	21	TBD
immune_system	death	18	TBD
immune_system	condition	12	TBD
immune_system	arthritis	36	TBD
immune_system	problem	25	TBD
immune_system	psoriasis	12	TBD
immune_system	circulatory_problem	12	TBD
immune_system	viral_infection	13	TBD
immune_system	allergy_symptom	11	TBD
immune_system	hive	9	TBD
rosacea	redness	128	TBD
rosacea	pimple	11	TBD
rosacea	symptom	20	TBD
rosacea	inflammation	26	TBD
rosacea	flushing	34	TBD
rosacea	skin_problem	28	TBD
rosacea	bump	14	TBD
rosacea	pustule	4	TBD
high_cholesterol	heart_disease	183	TBD
high_cholesterol	atherosclerosis	92	TBD
high_cholesterol	heart_attack	141	TBD
high_cholesterol	stroke	83	TBD
high_cholesterol	high_blood_pressure	23	TBD
high_cholesterol	cardiovascular_disease	21	TBD
high_cholesterol	angina	63	TBD
high_cholesterol	gallstone	19	TBD
high_cholesterol	clogged_artery	12	TBD
high_cholesterol	erectile_dysfunction	16	TBD
hormonal_change	acne	259	TBD
hormonal_change	hair_loss	108	TBD
hormonal_change	mood_swing	30	TBD
hormonal_change	symptom	46	TBD
hormonal_change	depression	25	TBD
hormonal_change	hot_flash	21	TBD
hormonal_change	weight_gain	12	TBD
hormonal_change	temporary_hair_loss	20	TBD
hormonal_change	headache	11	TBD
hormonal_change	bone_loss	11	TBD
hormonal_change	onset	8	TBD
hormonal_change	insomnia	11	TBD
hormonal_change	night_sweat	15	TBD
hormonal_change	hyperpigmentation	13	TBD
hormonal_change	breast_pain	7	TBD
hormonal_change	migraine	14	TBD
hormonal_change	hair_loss_in_woman	11	TBD
hormonal_change	increased_risk	10	TBD
hormonal_change	breakout	9	TBD
hormonal_change	worsening_of_symptom	4	TBD
hormonal_change	vaginitis	9	TBD
hormonal_change	gynecomastia	4	TBD
hormonal_change	variety_of_symptom	6	TBD
hormonal_change	decreased_libido	2	TBD
hormonal_change	loss_of_hair	3	TBD
hormonal_change	moodiness	2	TBD
hormonal_change	loss_of_libido	2	TBD
water_retention	weight_gain	39	TBD
water_retention	puffiness	11	TBD
water_retention	high_blood_pressure	26	TBD
water_retention	bloating	20	TBD
water_retention	oedema	2	TBD
heat_exhaustion	death	30	TBD
heat_exhaustion	nausea	35	TBD
heat_exhaustion	dizziness	24	TBD
heat_exhaustion	weakness	26	TBD
heat_exhaustion	heat_stroke	40	TBD
heat_exhaustion	heart_failure	11	TBD
immunodeficiency	increased_susceptibility	4	TBD
night_blindness	total_blindness	3	TBD
rickets	bone_pain	3	TBD
rickets	short_stature	2	TBD
rickets	stunted_growth	3	TBD
cardiac_complication	death	8	TBD
cardiac_complication	mortality	9	TBD
muscle_loss	frailty	15	TBD
intracranial_hemorrhage	death	26	TBD
intracranial_hemorrhage	maternal_death	3	TBD
maternal_death	fetal_death	2	TBD
serious_medical_condition	death	15	TBD
osteomalacia	bone_pain	8	TBD
osteomalacia	muscular_weakness	59	TBD
bone_disease	fracture	19	TBD
bone_disease	increased_risk	9	TBD
bone_disease	pain	13	TBD
bone_disease	chronic_pain	18	TBD
weak_bone	fracture	23	TBD
health_condition	erectile_dysfunction	34	TBD
health_condition	symptom	111	TBD
health_condition	ed	12	TBD
health_condition	hair_loss	14	TBD
health_condition	male_impotence	13	TBD
health_condition	problem	14	TBD
health_condition	complaint	26	TBD
health_condition	retrograde_ejaculation	4	TBD
health_condition	similar_symptom	2	TBD
health_condition	health_care_cost	3	TBD
prostate_cancer	death	512	TBD
prostate_cancer	symptom	56	TBD
prostate_cancer	complication	11	TBD
prostate_cancer	morbidity	18	TBD
prostate_cancer	problem	114	TBD
prostate_cancer	pain	182	TBD
prostate_cancer	cancer_death	245	TBD
prostate_cancer	erectile_dysfunction	14	TBD
prostate_cancer	elevated_psa	5	TBD
prostate_cancer	bone_pain	4	TBD
prostate_cancer	significant_mortality	2	TBD
prostate_cancer	high_mortality	2	TBD
prostate_cancer	same_symptom	3	TBD
food_allergy	symptom	111	TBD
food_allergy	asthma	51	TBD
food_allergy	anaphylaxis	45	TBD
food_allergy	eczema	38	TBD
food_allergy	inflammation	14	TBD
food_allergy	problem	77	TBD
food_allergy	diarrhea	46	TBD
food_allergy	allergy	10	TBD
food_allergy	depression	14	TBD
food_allergy	arthritis	23	TBD
food_allergy	migraine	22	TBD
food_allergy	acne	82	TBD
food_allergy	headache	21	TBD
food_allergy	fatigue	14	TBD
food_allergy	hive	25	TBD
food_allergy	irritable_bowel_syndrome	13	TBD
food_allergy	migraine_headache	29	TBD
food_allergy	rhinitis	8	TBD
food_allergy	hyperactivity	9	TBD
food_allergy	emergency_room_visit	9	TBD
food_allergy	condition	15	TBD
food_allergy	vomiting	11	TBD
food_allergy	reaction	11	TBD
food_allergy	seizure	12	TBD
food_allergy	mood_swing	8	TBD
food_allergy	arthritis_pain	3	TBD
food_allergy	weight_gain	9	TBD
food_allergy	death	17	TBD
food_allergy	asthma_symptom	7	TBD
food_allergy	ibs_symptom	23	TBD
food_allergy	chronic_inflammation	10	TBD
food_allergy	health_problem	8	TBD
food_allergy	digestive_issue	4	TBD
food_allergy	lesion	10	TBD
food_allergy	stomach_problem	49	TBD
food_allergy	illness	29	TBD
food_allergy	wide_range_of_symptom	4	TBD
food_allergy	stomach_pain	6	TBD
food_allergy	chronic_disease	103	TBD
food_allergy	diarrhoea	18	TBD
food_allergy	flare-up	7	TBD
food_allergy	itchiness	1	TBD
food_allergy	trouble_breathing	1	TBD
color	emotion	67	TBD
color	problem	8	TBD
color	peace	13	TBD
color	headache	10	TBD
color	joy	5	TBD
emphysema	death	71	TBD
emphysema	complication	21	TBD
emphysema	breathing_problem	16	TBD
emphysema	heart_attack	14	TBD
retinal_detachment	blindness	63	TBD
retinal_detachment	vision_loss	21	TBD
retinal_detachment	visual_impairment	14	TBD
retinal_detachment	permanent_vision_loss	8	TBD
retinal_detachment	floater	6	TBD
retinal_detachment	sight_loss	2	TBD
retinal_detachment	loss_of_vision	5	TBD
visual_impairment	loss_of_independence	5	TBD
vision_problem	symptom	14	TBD
spirit	disease	29	TBD
spirit	illness	28	TBD
spirit	sickness	19	TBD
spirit	harm	7	TBD
spirit	misfortune	14	TBD
spirit	problem	8	TBD
spirit	creation	5	TBD
spirit	death_of_a_person	4	TBD
body	suffering	30	TBD
phenomenon	problem	17	TBD
phenomenon	consternation	2	TBD
health_behavior	illness	6	TBD
skin_disease	hair_loss	18	TBD
skin_disease	pimple	24	TBD
skin_disease	redness	63	TBD
oily_skin	acne	40	TBD
oily_skin	pimple	14	TBD
oily_skin	blackhead	7	TBD
oily_skin	problem	18	TBD
oily_skin	blemish	10	TBD
oily_skin	zit	4	TBD
oily_skin	spot	2	TBD
use_of_alcohol	problem	18	TBD
use_of_alcohol	violence	27	TBD
use_of_alcohol	death	12	TBD
use_of_alcohol	accident	4	TBD
use_of_alcohol	harm	16	TBD
use_of_alcohol	crime	7	TBD
use_of_alcohol	disorder	4	TBD
bursitis	pain	87	TBD
bursitis	symptom	19	TBD
bursitis	joint_pain	22	TBD
bursitis	shoulder_pain	51	TBD
bursitis	relief_of_pain	4	TBD
bursitis	lameness	4	TBD
gangrene	death	27	TBD
gangrene	amputation	80	TBD
tendonitis	pain	106	TBD
tendonitis	wrist_pain	11	TBD
tendonitis	discomfort	14	TBD
inactivity	obesity	65	TBD
inactivity	weight_gain	31	TBD
inactivity	disease	50	TBD
inactivity	heart_disease	13	TBD
inactivity	constipation	29	TBD
inactivity	fatigue	13	TBD
inactivity	depression	17	TBD
inactivity	health_problem	15	TBD
inactivity	muscle_wasting	44	TBD
inactivity	loss_of_muscle_mass	10	TBD
inactivity	death	14	TBD
inactivity	loss_of_muscle_tone	12	TBD
inactivity	atrophy	5	TBD
inactivity	anxiety	13	TBD
inactivity	loss_of_muscle_strength	6	TBD
inactivity	poor_health	20	TBD
inactivity	muscle_loss	3	TBD
inactivity	greater_pain	2	TBD
missing_teeth	problem	26	TBD
missing_teeth	speech_problem	3	TBD
adaptation	speciation	9	TBD
constant_pain	depression	33	TBD
joint_infection	septic_arthritis	137	TBD
loss_of_blood	death	63	TBD
loss_of_blood	shock	11	TBD
loss_of_blood	anemia	11	TBD
loss_of_blood	weakness	10	TBD
abnormality	death	36	TBD
abnormality	symptom	26	TBD
abnormality	problem	28	TBD
abnormality	seizure	17	TBD
abnormality	cerebral_palsy	11	TBD
abnormality	abnormal_bleeding	4	TBD
abnormality	ataxia	4	TBD
stagnation	pain	26	TBD
stagnation	death	24	TBD
balance	success	8	TBD
balance	improved_performance	4	TBD
ingrown_toenail	pain	529	TBD
ingrown_toenail	significant_pain	2	TBD
eye_damage	blindness	72	TBD
crp	heart_disease	21	TBD
muscle	pain	102	TBD
muscle	cramp	8	TBD
lack_of_exercise	obesity	115	TBD
lack_of_exercise	weight_gain	33	TBD
lack_of_exercise	diabetes	18	TBD
lack_of_exercise	health_problem	17	TBD
lack_of_exercise	disease	35	TBD
lack_of_exercise	constipation	21	TBD
lack_of_exercise	pain	40	TBD
lack_of_exercise	heart_disease	18	TBD
lack_of_exercise	problem	18	TBD
lack_of_exercise	type_2_diabetes	19	TBD
lack_of_exercise	muscle_atrophy	15	TBD
lack_of_exercise	death	11	TBD
lack_of_exercise	illness	22	TBD
lack_of_exercise	muscle_loss	3	TBD
lack_of_exercise	low_back_pain	11	TBD
lack_of_exercise	heart_problem	20	TBD
lack_of_exercise	hair_loss	14	TBD
lack_of_exercise	circulation_problem	4	TBD
lack_of_exercise	chronic_fatigue	11	TBD
lack_of_exercise	muscle_wasting	3	TBD
trigger_point	pain	110	TBD
trigger_point	referred_pain	20	TBD
trigger_point	numbness	6	TBD
trigger_point	jaw_pain	4	TBD
trigger_point	tension	22	TBD
rsd	pain	16	TBD
deviated_septum	breathing_problem	48	TBD
rheumatoid_arthritis	pain	957	TBD
rheumatoid_arthritis	stiffness	160	TBD
rheumatoid_arthritis	disability	23	TBD
rheumatoid_arthritis	joint_pain	325	TBD
rheumatoid_arthritis	inflammation	315	TBD
rheumatoid_arthritis	symptom	120	TBD
rheumatoid_arthritis	problem	17	TBD
rheumatoid_arthritis	hip_pain	5	TBD
rheumatoid_arthritis	carpal_tunnel_syndrome	12	TBD
rheumatoid_arthritis	joint_damage	32	TBD
rheumatoid_arthritis	damage	24	TBD
rheumatoid_arthritis	permanent_disability	6	TBD
rheumatoid_arthritis	deformity	12	TBD
rheumatoid_arthritis	joint_deformity	9	TBD
rheumatoid_arthritis	degeneration	18	TBD
rheumatoid_arthritis	severe_pain	16	TBD
rheumatoid_arthritis	sign	27	TBD
rheumatoid_arthritis	debilitating_pain	2	TBD
rheumatoid_arthritis	fatigue	13	TBD
rheumatoid_arthritis	joint_inflammation	37	TBD
rheumatoid_arthritis	chronic_pain	17	TBD
rheumatoid_arthritis	tenderness	7	TBD
rheumatoid_arthritis	knee_problem	3	TBD
rheumatoid_arthritis	significant_morbidity	3	TBD
rheumatoid_arthritis	bone_damage	4	TBD
rheumatoid_arthritis	morning_stiffness	4	TBD
rheumatoid_arthritis	significant_disability	3	TBD
rheumatoid_arthritis	chronic_joint_pain	5	TBD
rheumatoid_arthritis	painful_joint	1	TBD
rheumatoid_arthritis	bone_pain	1	TBD
rheumatoid_arthritis	livedo_reticularis	3	TBD
rheumatoid_arthritis	intractable_pain	1	TBD
lymphedema	serious_complication	28	TBD
back_surgery	complication	6	TBD
oa	pain	57	TBD
oa	disability	13	TBD
oa	joint_damage	9	TBD
oa	significant_pain	3	TBD
wear_and_tear	damage	27	TBD
wear_and_tear	problem	12	TBD
wear_and_tear	arthritis	16	TBD
wear_and_tear	osteoarthritis	12	TBD
muscular_pain	pain	9	TBD
imbalance_in_the_body	disease	17	TBD
imbalance_in_the_body	illness	12	TBD
psychological_stress	physical_stress	28	TBD
psychological_stress	temporary_hair_loss	4	TBD
hemorrhage	death	173	TBD
hemorrhage	stroke	52	TBD
hemorrhage	maternal_mortality	22	TBD
hemorrhage	mortality	13	TBD
hemorrhage	shock	13	TBD
hemorrhage	maternal_death	35	TBD
hemorrhage	immediate_death	3	TBD
hemorrhage	complication	596	TBD
frozen_shoulder	pain	30	TBD
frozen_shoulder	stiffness	6	TBD
spinal_misalignment	pain	12	TBD
spinal_misalignment	headache	26	TBD
spinal_misalignment	back_pain	8	TBD
compression	pain	83	TBD
compression	symptom	22	TBD
compression	sciatica	12	TBD
compression	heat	5	TBD
compression	weakness	11	TBD
compression	numbness	20	TBD
compression	nerve_damage	19	TBD
compression	distortion	4	TBD
compression	irritation	15	TBD
compression	condition	9	TBD
compression	paralysis	4	TBD
compression	problem	5	TBD
compression	back_pain	4	TBD
degenerative_disease	pain	17	TBD
degenerative_disease	death	37	TBD
degenerative_disease	symptom	88	TBD
degenerative_disease	total_blindness	3	TBD
degenerative_disease	loss_of_mobility	3	TBD
blood_flow	heart_attack	21	TBD
blood_flow	stroke	13	TBD
blood_flow	death	17	TBD
blood_flow	pain	12	TBD
blood_flow	angina	26	TBD
neuroma	pain	62	TBD
ischemia	pain	14	TBD
ischemia	damage	60	TBD
ischemia	cell_death	37	TBD
ischemia	death	25	TBD
ischemia	heart_attack	12	TBD
ischemia	neurodegeneration	7	TBD
ischemia	atrophy	11	TBD
ischemia	change	15	TBD
ischemia	infarction	15	TBD
ischemia	secondary_injury	2	TBD
cartilage	pain	15	TBD
cartilage	osteoarthritis	27	TBD
cartilage	joint_pain	11	TBD
obstacle	frustration	13	TBD
obstacle	problem	6	TBD
obstacle	failure	13	TBD
obstacle	conflict	6	TBD
obstacle	trouble	6	TBD
motor_vehicle_accident	death	263	TBD
motor_vehicle_accident	injury	158	TBD
motor_vehicle_accident	trauma	14	TBD
motor_vehicle_accident	spinal_cord_injury	30	TBD
motor_vehicle_accident	pain	12	TBD
motor_vehicle_accident	traumatic_brain_injury	32	TBD
motor_vehicle_accident	personal_injury	28	TBD
motor_vehicle_accident	serious_injury	24	TBD
motor_vehicle_accident	brain_injury	33	TBD
motor_vehicle_accident	fatality	16	TBD
motor_vehicle_accident	tbi	26	TBD
motor_vehicle_accident	unintentional_injury	53	TBD
motor_vehicle_accident	head_injury	6	TBD
motor_vehicle_accident	bodily_injury	14	TBD
motor_vehicle_accident	catastrophic_injury	9	TBD
motor_vehicle_accident	accidental_death	13	TBD
motor_vehicle_accident	death_of_another_person	4	TBD
motor_vehicle_accident	serious_bodily_injury	10	TBD
motor_vehicle_accident	whiplash	8	TBD
motor_vehicle_accident	property_damage	18	TBD
motor_vehicle_accident	mortality	7	TBD
motor_vehicle_accident	wrongful_death	6	TBD
motor_vehicle_accident	severe_injury	8	TBD
motor_vehicle_accident	fracture	8	TBD
nerve_injury	pain	22	TBD
nerve_injury	chronic_pain	26	TBD
nerve_injury	neuropathic_pain	9	TBD
nerve_injury	numbness	6	TBD
tissue	pain	19	TBD
tissue	disease	17	TBD
tissue	damage	9	TBD
tissue	problem	12	TBD
tissue	interference	7	TBD
dvt	pulmonary_embolism	19	TBD
dvt	death	11	TBD
damage_to_the_nerve	fecal_incontinence	23	TBD
damage_to_the_nerve	numbness	6	TBD
damage_to_the_nerve	pain	23	TBD
pelvic_floor_dysfunction	problem	8	TBD
vascular_headache	similar_symptom	5	TBD
pandemic	death	27	TBD
reiter_'s_syndrome	painful_joint	3	TBD
inflammation_of_the_joint	pain	18	TBD
inflammation_of_the_joint	arthritis_pain	2	TBD
thrombocytopenia	bleeding	21	TBD
thrombocytopenia	hemorrhage	12	TBD
thrombocytopenia	dose_reduction	2	TBD
thrombocytopenia	abnormal_bleeding	2	TBD
hyperthyroidism	symptom	79	TBD
hyperthyroidism	tachycardia	28	TBD
hyperthyroidism	weight_loss	29	TBD
hyperthyroidism	high_blood_pressure	15	TBD
hyperthyroidism	hyperactivity	10	TBD
hyperthyroidism	depression	23	TBD
hyperthyroidism	irritability	15	TBD
hyperthyroidism	fatigue	15	TBD
hyperthyroidism	various_symptom	3	TBD
hyperthyroidism	rapid_heart_rate	5	TBD
hyperthyroidism	heart_problem	13	TBD
hyperthyroidism	clinical_sign	5	TBD
hyperthyroidism	sleeping_problem	1	TBD
hyperthyroidism	polyphagia	1	TBD
ascites	abdominal_discomfort	4	TBD
liver_cancer	death	73	TBD
conversion_disorder	loss_of_speech	1	TBD
chronic_obstructive_pulmonary_disease	death	185	TBD
chronic_obstructive_pulmonary_disease	mortality	53	TBD
chronic_obstructive_pulmonary_disease	morbidity	39	TBD
chronic_obstructive_pulmonary_disease	pulmonary_hypertension	12	TBD
chronic_obstructive_pulmonary_disease	symptom	14	TBD
chronic_obstructive_pulmonary_disease	death_in_the_united_state	35	TBD
chronic_obstructive_pulmonary_disease	chronic_cough	3	TBD
chronic_obstructive_pulmonary_disease	significant_morbidity	2	TBD
bladder_cancer	death	17	TBD
oral_cancer	death	22	TBD
oral_cancer	death_rate	5	TBD
deadly_disease	death	14	TBD
deadly_disease	untimely_death	2	TBD
